row_id,layer,ctor_module,ctor_unit,ctor_symbols,ktor_path,depth,evidence,gaps,parity_board_id
L3:feature/hs/hs_circ_launch_intro_point,3_op,feature/hs,hs_circ_launch_intro_point,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircLaunchIntroPoint,circ launch intro thinner,
L3:feature/hs/hs_circ_launch_rendezvous_point,3_op,feature/hs,hs_circ_launch_rendezvous_point,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircLaunchRendezvousPoint,circ launch rend thinner,
L3:feature/hs/hs_circ_retry_service_rendezvous_point,3_op,feature/hs,hs_circ_retry_service_rendezvous_point,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircRetryServiceRendezvousPoint,circ retry rend thinner,
L3:feature/hs/hs_circ_send_establish_rendezvous,3_op,feature/hs,hs_circ_send_establish_rendezvous,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircSendEstablishRendezvous,circ send establish rend thinner,
L3:feature/hs/hs_circ_send_introduce1,3_op,feature/hs,hs_circ_send_introduce1,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircSendIntroduce1,circ send introduce1 thinner,
L3:feature/hs/hs_circ_service_get_established_intro_circ,3_op,feature/hs,hs_circ_service_get_established_intro_circ,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircServiceGetEstablishedIntroCirc,circ get established intro thinner,
L3:feature/hs/hs_circ_service_get_intro_circ,3_op,feature/hs,hs_circ_service_get_intro_circ,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircServiceGetIntroCirc,circ get intro thinner,
L3:feature/hs/hs_circ_service_intro_has_opened,3_op,feature/hs,hs_circ_service_intro_has_opened,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircServiceIntroHasOpened,circ intro opened thinner,
L3:feature/hs/hs_circ_service_rp_has_opened,3_op,feature/hs,hs_circ_service_rp_has_opened,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircServiceRpHasOpened,circ rp opened thinner,
L3:feature/hs/hs_circ_setup_congestion_control,3_op,feature/hs,hs_circ_setup_congestion_control,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircSetupCongestionControl,circ setup cc thinner,
L3:feature/hs/hs_circuit_setup_e2e_rend_circ,3_op,feature/hs,hs_circuit_setup_e2e_rend_circ,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircuitSetupE2eRendCirc,circ setup e2e rend thinner,
L3:feature/hs/hs_circuit_setup_e2e_rend_circ_legacy_client,3_op,feature/hs,hs_circuit_setup_e2e_rend_circ_legacy_client,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.hsCircuitSetupE2eRendCircLegacyClient,circ setup e2e legacy thinner,
L3:feature/hs/rend_pqueue_clear,3_op,feature/hs,rend_pqueue_clear,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.rendPqueueClear,rend pqueue clear thinner,
L3:feature/hs/top_of_rend_pqueue_is_worthwhile,3_op,feature/hs,top_of_rend_pqueue_is_worthwhile,hs_circuit.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuit.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuit.topOfRendPqueueIsWorthwhile,rend pqueue top thinner,
L3:feature/hs/get_hs_circuitmap,3_op,feature/hs,get_hs_circuitmap,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.getHsCircuitmap,get hs circuitmap thinner,
L3:feature/hs/hs_circuitmap_free_all,3_op,feature/hs,hs_circuitmap_free_all,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapFreeAll,circuitmap free all thinner,
L3:feature/hs/hs_circuitmap_get_all_intro_circ_relay_side,3_op,feature/hs,hs_circuitmap_get_all_intro_circ_relay_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapGetAllIntroCircRelaySide,circuitmap all intro relay thinner,
L3:feature/hs/hs_circuitmap_get_established_rend_circ_client_side,3_op,feature/hs,hs_circuitmap_get_established_rend_circ_client_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapGetEstablishedRendCircClientSide,circuitmap established rend client thinner,
L3:feature/hs/hs_circuitmap_get_intro_circ_v3_relay_side,3_op,feature/hs,hs_circuitmap_get_intro_circ_v3_relay_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapGetIntroCircV3RelaySide,circuitmap intro relay thinner,
L3:feature/hs/hs_circuitmap_get_intro_circ_v3_service_side,3_op,feature/hs,hs_circuitmap_get_intro_circ_v3_service_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapGetIntroCircV3ServiceSide,circuitmap intro service thinner,
L3:feature/hs/hs_circuitmap_get_rend_circ_client_side,3_op,feature/hs,hs_circuitmap_get_rend_circ_client_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapGetRendCircClientSide,circuitmap rend client thinner,
L3:feature/hs/hs_circuitmap_get_rend_circ_relay_side,3_op,feature/hs,hs_circuitmap_get_rend_circ_relay_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapGetRendCircRelaySide,circuitmap rend relay thinner,
L3:feature/hs/hs_circuitmap_get_rend_circ_service_side,3_op,feature/hs,hs_circuitmap_get_rend_circ_service_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapGetRendCircServiceSide,circuitmap rend service thinner,
L3:feature/hs/hs_circuitmap_init,3_op,feature/hs,hs_circuitmap_init,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapInit,circuitmap init thinner,
L3:feature/hs/hs_circuitmap_register_intro_circ_v3_relay_side,3_op,feature/hs,hs_circuitmap_register_intro_circ_v3_relay_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapRegisterIntroCircV3RelaySide,circuitmap register intro relay thinner,
L3:feature/hs/hs_circuitmap_register_intro_circ_v3_service_side,3_op,feature/hs,hs_circuitmap_register_intro_circ_v3_service_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapRegisterIntroCircV3ServiceSide,circuitmap register intro service thinner,
L3:feature/hs/hs_circuitmap_register_rend_circ_client_side,3_op,feature/hs,hs_circuitmap_register_rend_circ_client_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapRegisterRendCircClientSide,circuitmap register rend client thinner,
L3:feature/hs/hs_circuitmap_register_rend_circ_relay_side,3_op,feature/hs,hs_circuitmap_register_rend_circ_relay_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapRegisterRendCircRelaySide,circuitmap register rend relay thinner,
L3:feature/hs/hs_circuitmap_register_rend_circ_service_side,3_op,feature/hs,hs_circuitmap_register_rend_circ_service_side,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapRegisterRendCircServiceSide,circuitmap register rend service thinner,
L3:feature/hs/hs_circuitmap_remove_circuit,3_op,feature/hs,hs_circuitmap_remove_circuit,hs_circuitmap.h,core/src/main/kotlin/org/kotlintor/hs/HsCircuitmap.kt;core/src/main/kotlin/org/kotlintor/circuit/Circuit.kt,D3,HsParityElevationTest + HsCircuitmap.hsCircuitmapRemoveCircuit,circuitmap remove thinner,
L3:feature/hs/auth_key_filename_is_valid,3_op,feature/hs,auth_key_filename_is_valid,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.authKeyFilenameIsValid,auth key filename thinner,
L3:feature/hs/client_get_random_intro,3_op,feature/hs,client_get_random_intro,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.clientGetRandomIntro,client random intro thinner,
L3:feature/hs/client_service_authorization_free_,3_op,feature/hs,client_service_authorization_free_,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.clientServiceAuthorizationFree_,client auth free thinner,
L3:feature/hs/desc_intro_point_to_extend_info,3_op,feature/hs,desc_intro_point_to_extend_info,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.descIntroPointToExtendInfo,intro to extend info thinner,
L3:feature/hs/find_desc_intro_point_by_ident,3_op,feature/hs,find_desc_intro_point_by_ident,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.findDescIntroPointByIdent,find intro by ident thinner,
L3:feature/hs/get_hs_client_auths_map,3_op,feature/hs,get_hs_client_auths_map,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.getHsClientAuthsMap,get client auths thinner,
L3:feature/hs/handle_rendezvous2,3_op,feature/hs,handle_rendezvous2,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.handleRendezvous2,handle rendezvous2 thinner,
L3:feature/hs/hs_client_any_intro_points_usable,3_op,feature/hs,hs_client_any_intro_points_usable,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientAnyIntroPointsUsable,client any intro usable thinner,
L3:feature/hs/hs_client_circuit_cleanup_on_close,3_op,feature/hs,hs_client_circuit_cleanup_on_close,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientCircuitCleanupOnClose,client circ cleanup close thinner,
L3:feature/hs/hs_client_circuit_cleanup_on_free,3_op,feature/hs,hs_client_circuit_cleanup_on_free,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientCircuitCleanupOnFree,client circ cleanup free thinner,
L3:feature/hs/hs_client_circuit_has_opened,3_op,feature/hs,hs_client_circuit_has_opened,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientCircuitHasOpened,client circ has opened thinner,
L3:feature/hs/hs_client_close_intro_circuits_from_desc,3_op,feature/hs,hs_client_close_intro_circuits_from_desc,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientCloseIntroCircuitsFromDesc,client close intro from desc thinner,
L3:feature/hs/hs_client_decode_descriptor,3_op,feature/hs,hs_client_decode_descriptor,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientDecodeDescriptor,client decode descriptor thinner,
L3:feature/hs/hs_client_dir_fetch_done,3_op,feature/hs,hs_client_dir_fetch_done,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientDirFetchDone,client dir fetch done thinner,
L3:feature/hs/hs_client_dir_info_changed,3_op,feature/hs,hs_client_dir_info_changed,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientDirInfoChanged,client dir info changed thinner,
L3:feature/hs/hs_client_free_all,3_op,feature/hs,hs_client_free_all,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientFreeAll,client free all thinner,
L3:feature/hs/hs_client_get_random_intro_from_edge,3_op,feature/hs,hs_client_get_random_intro_from_edge,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientGetRandomIntroFromEdge,client random intro edge thinner,
L3:feature/hs/hs_client_launch_v3_desc_fetch,3_op,feature/hs,hs_client_launch_v3_desc_fetch,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientLaunchV3DescFetch,client launch desc fetch thinner,
L3:feature/hs/hs_client_note_connection_attempt_succeeded,3_op,feature/hs,hs_client_note_connection_attempt_succeeded,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientNoteConnectionAttemptSucceeded,client note conn success thinner,
L3:feature/hs/hs_client_purge_state,3_op,feature/hs,hs_client_purge_state,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientPurgeState,client purge state thinner,
L3:feature/hs/hs_client_receive_introduce_ack,3_op,feature/hs,hs_client_receive_introduce_ack,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientReceiveIntroduceAck,client receive intro ack thinner,
L3:feature/hs/hs_client_receive_rendezvous2,3_op,feature/hs,hs_client_receive_rendezvous2,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientReceiveRendezvous2,client receive rend2 thinner,
L3:feature/hs/hs_client_receive_rendezvous_acked,3_op,feature/hs,hs_client_receive_rendezvous_acked,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientReceiveRendezvousAcked,client receive rend acked thinner,
L3:feature/hs/hs_client_reextend_intro_circuit,3_op,feature/hs,hs_client_reextend_intro_circuit,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientReextendIntroCircuit,client reextend intro thinner,
L3:feature/hs/hs_client_refetch_hsdesc,3_op,feature/hs,hs_client_refetch_hsdesc,hs_client.h,core/src/main/kotlin/org/kotlintor/hs/HsClient.kt;core/src/main/kotlin/org/kotlintor/hs/OnionClient.kt,D3,HsParityElevationTest + HsClient.hsClientRefetchHsdesc,client refetch hsdesc thinner,
L3:feature/hs/build_blinded_key_param,3_op,feature/hs,build_blinded_key_param,hs_common.h,core/src/main/kotlin/org/kotlintor/hs/HsCommon.kt;core/src/main/kotlin/org/kotlintor/hs/HsCommonConfigDos.kt,D3,HsParityElevationTest + HsCommon.buildBlindedKeyParam,blinded key param thinner,
L3:feature/hs/get_disaster_srv,3_op,feature/hs,get_disaster_srv,hs_common.h,core/src/main/kotlin/org/kotlintor/hs/HsCommon.kt;core/src/main/kotlin/org/kotlintor/hs/HsCommonConfigDos.kt,D3,HsParityElevationTest + HsCommon.getDisasterSrv,get disaster srv thinner,
L3:feature/hs/get_first_cached_disaster_srv,3_op,feature/hs,get_first_cached_disaster_srv,hs_common.h,core/src/main/kotlin/org/kotlintor/hs/HsCommon.kt;core/src/main/kotlin/org/kotlintor/hs/HsCommonConfigDos.kt,D3,HsParityElevationTest + HsCommon.getFirstCachedDisasterSrv,first disaster srv thinner,
L3:feature/hs/get_last_hid_serv_requests,3_op,feature/hs,get_last_hid_serv_requests,hs_common.h,core/src/main/kotlin/org/kotlintor/hs/HsCommon.kt;core/src/main/kotlin/org/kotlintor/hs/HsCommonConfigDos.kt,D3,HsParityElevationTest + HsCommon.getLastHidServRequests,last hid serv requests thinner,
L3:feature/hs/get_second_cached_disaster_srv,3_op,feature/hs,get_second_cached_disaster_srv,hs_common.h,core/src/main/kotlin/org/kotlintor/hs/HsCommon.kt;core/src/main/kotlin/org/kotlintor/hs/HsCommonConfigDos.kt,D3,HsParityElevationTest + HsCommon.getSecondCachedDisasterSrv,second disaster srv thinner,
L3:feature/hs/get_time_period_length,3_op,feature/hs,get_time_period_length,hs_common.h,core/src/main/kotlin/org/kotlintor/hs/HsCommon.kt;core/src/main/kotlin/org/kotlintor/hs/HsCommonConfigDos.kt,D3,HsParityElevationTest + HsCommon.getTimePeriodLength,time period length thinner,
L3:feature/hs/hs_address_is_valid,3_op,feature/hs,hs_address_is_valid,hs_common.h,core/src/main/kotlin/org/kotlintor/hs/HsCommon.kt;core/src/main/kotlin/org/kotlintor/hs/HsCommonConfigDos.kt,D3,HsParityElevationTest + HsCommon.hsAddressIsValid,hs address valid thinner,
L3:feature/hs/hs_build_address,3_op,feature/hs,hs_build_address,hs_common.h,core/src/main/kotlin/org/kotlintor/hs/HsCommon.kt;core/src/main/kotlin/org/kotlintor/hs/HsCommonConfigDos.kt,D3,HsParityElevationTest + HsCommon.hsBuildAddress,hs build address thinner,
